Account,Failure,Success
c6c65000e8d245e161471faa4801208c,42.0,58.0
c81bdaf1ff748793978692eed1ed5099,0.0,100.0
c82d64a97a01ac0869fcb90cd22b96c0,46.0,54.0
ca508b71f8e81b9ba5c419e9b31cc2ef,100.0,0.0
cd3b1a524a7c489164eb52735036e4c4,100.0,0.0
ce389a310c41393be18aca4db691ff4c,91.0,9.0
d0b5eca03e134d06550912d2a5c1f314,44.0,56.0
d1330743336a7b439384b3637c95e4f3,0.0,100.0
d1c26616c4c89a5e0ef04274e63c7849,0.0,100.0
d2a83dc418ee9d6209d8356fca703f13,0.0,100.0
d2c9fe5f9026a0df951f0f8db0f7837f,0.0,100.0
d3a7f48c12e697d50c8a7ae7684644ef,32.0,68.0
d52a77a7e1cfe7d483b6539171b03e64,5.0,95.0
d63cc273ce120d9294c13a73a8aac01a,100.0,0.0
d65631146921df3bf8e43030e574af33,100.0,0.0
d693d554e0ede0d75f7d2873b015f228,63.0,37.0
d70f093b1afc45db0022c13d1acba36e,0.0,100.0
d802a3e63c700493242d9d104389c7df,3.0,97.0
d87e487d05fcd326aa4ce217a82ec593,13.0,87.0
d9eb09a4dbf0b2098faf20331f294afe,12.0,88.0
dafc8e8cde5d69dafe65cb6907899656,14.0,86.0
de0065f6369af24a2c99fc62e6ae0870,0.0,100.0
e25bf3c43cedb0dc08164d55cdff9f01,0.0,100.0
e3bce9548ef00e313d6a2fa8c1aec35d,67.0,33.0
e5623d9217c72f4db02389f6220b3180,3.0,97.0
e5b01564847bc01a61c4997844518d7b,0.0,100.0
e7ed988623452c28564fbbb5750575e7,100.0,0.0
ea81361d6e41e35295ceee7b5a6bdee5,0.0,100.0
ea9be6ea49c5c752abb11953955c90e4,0.0,100.0
ebf283eef673870e3325594ffcc9049e,0.0,100.0
ecf4747dc3523d20b91b0fadec88d2d9,33.0,67.0
edd407e7a5c6cd76b8fc6a7435b7e316,33.0,67.0
ee389f3b2dde26a2d1432cf26829f490,28.0,72.0
f0d7053396e765bf52de12133cf1afe8,3.0,97.0
f121343cabdf5ded8506d41c873519b0,100.0,0.0
f138e593207a9b63ce9a539aa94337bc,0.0,100.0
f2fc990265c712c49d51a18a32b39f0c,100.0,0.0
f338ee966b0240a58cc1dbf24855dd26,0.0,100.0
f37beddd0d23515121b758186cfaa9d2,0.0,100.0
f3be427f0ac1afb683a16c324f740515,15.0,85.0
f4491fcc2896910ad60de6986f83b31c,100.0,0.0
f490d0af974fedf90cb0f1edce8e3dd5,19.0,81.0
f5467afb37c1b3d56b116e77e026592a,100.0,0.0
f8034b5ee451d276471f72b61b32d802,0.0,100.0
ff655017e1c0309806cca39ee61d2fe8,86.0,14.0
0004d0b59e19461ff126e3a08a814c33,29.0,71.0
0021a9a08c31c28e487b5168d347c202,0.0,100.0
00e53a7bf746f90a6700232281a0a6d0,0.0,100.0
01fe60c42794ae36b1ec984d9a0ea1a1,0.0,100.0
02b37847bda87d90570abc684f5bd343,100.0,0.0
02fcf87d7e0a9c73d5cb511f8bae4ba4,6.0,94.0
0477b724bf16e35f2ccefc68351afca4,71.0,29.0
04dd226bd2e13b65115869b3307bc5ce,0.0,100.0
083b8170e8bcb3639297229b000b39b6,100.0,0.0
0916f1db3e9e09d43a82ea0a0d88eb8c,100.0,0.0
0c74b7f78409a4022a2c4c5a5ca3ee19,9.0,91.0
0cd7c6f5bb9886ed44b945ec78789b71,100.0,0.0
0e5c42fd3a14cc1138d7296de738073c,0.0,100.0
0f9148eacb7204f185be4d7ad5a68f97,43.0,57.0
10cf7332c3f7998555770c79032723c5,0.0,100.0
11b99b502b6eeca494fabcc6ee7ca553,37.0,63.0
121712ac269bf5590dec035e184a5b18,0.0,100.0
1416b9f88425502349362d5eada0ad2f,75.0,25.0
1455d8443f7d124bcbbd60278824ee58,0.0,100.0
157f786e2424ac9ee32681d0c9e18540,14.0,86.0
1627164498da566c0eb500803f9b5f4a,0.0,100.0
1682b94310879881c59f9e2e633940c6,67.0,33.0
176d8075d8edfcba778b54b6749fe43c,100.0,0.0
187df28d558f25a18507ba287ce90f5d,100.0,0.0
18df51b97ccd68128e994804f3eccc87,4.0,96.0
197b422c8f32c16605c5a4a1b25659b5,25.0,75.0
1ba37cae58481d89e0dd7dce037432cc,33.0,67.0
1e63c54b315e95a1dc1d01d4dfc6e272,4.0,96.0
1f6b1a8f2f8e794b944062f2d5f8e875,0.0,100.0
216db3e862df3fb6d8b3efa5b09a8a59,0.0,100.0
2279b01a87d3193171af55ee407cb8df,0.0,100.0
24f4220d71827b21200c0783fa0a3ca7,100.0,0.0
251ac3d1e0619a1166fa15753157ea11,36.0,64.0
25989f1da5598dd89e7134affeca8697,60.0,40.0
266c522980acb4ee64aef0912948be48,0.0,100.0
27669f3f141da48bfe5e6b7aa37c38f9,100.0,0.0
285e19f20beded7d215102b49d5c09a0,100.0,0.0
2cfa47a65809ea0496bbf9aa363dc5da,0.0,100.0
2d92499c5520dcade5254e16888eefb8,6.0,94.0
2ef4ebb167746897c151f0bed46d1994,42.0,58.0
2f849d821a8a925a9238d81184f5ef5c,76.0,24.0
30831d9cccc9a7fc493e59aab86de898,81.0,19.0
30a237d18c50f563cba4531f1db44acf,1.0,99.0
30c58a19dde41f4ecbe4fa148968a31f,0.0,100.0
30f985ec9336f2a5c2142feb9ebdbb53,33.0,67.0
3227549fc4d7b0b942317fd2f640160d,38.0,62.0
32fed8b2d7ce5d690373e6cf309d5282,44.0,56.0
334c4e57f1fc51734a2249a2eabf0893,0.0,100.0
346d715d4e52189a1062be75b07b2b9f,64.0,36.0
352c158de620027ff0452ad48dd2c3b2,0.0,100.0
386854131f58a556343e056f03626e00,100.0,0.0
397496b08cad2d4d69ee3a7f527d8160,87.0,13.0
3a019cd8c7a1346a415470e8717f0da2,0.0,100.0
3a1dd98341fafc1dfe9bcf36360e6b84,100.0,0.0
3ca0c25be29a09b50ee4643351b8641b,86.0,14.0
3dc4876f3f08201c7c76cb71fa1da439,1.0,99.0
3e0ae347d3f5af0fff72ffb96b06aef8,96.0,4.0
3f2e47cb70d39b102a66b4503785510b,10.0,90.0
4183e30bedc6f2b3bbfb856a79668d0b,28.0,72.0
42031fb072f8a0d18377c3bd5db9cce0,33.0,67.0
423aba7c2acfc597e43e90830bf4524b,0.0,100.0
428ccdcc8eaf556ba79854c22772135c,100.0,0.0
436daf7e5bdda10a4194fa6e7fb100d9,17.0,83.0
4588e674d3f0faf985047d4c3f13ed0d,60.0,40.0
462d7db49c44caea8c4b23fe6ba238f7,0.0,100.0
465c005d04204f859d0080c915f744b3,89.0,11.0
46e74599ab24521d16980a33eb343e8f,0.0,100.0
4952d2ac78b534c78d7a21c60a236e4c,0.0,100.0
4aa6cce872668388d1a3187f047a7572,25.0,75.0
4be8cf38583dc072fc7b49b37d164d71,23.0,77.0
4d16ad3b9adade3b562e5f64c3a01c5d,100.0,0.0
4da9f2c82997b1df03a32770b2189a60,100.0,0.0
4f1780d09a304fd4583f290babc0797d,99.0,1.0
4f63622d48372d50fa34e1038494efc1,56.0,44.0
4f81b1d964419548f01ca35bbaeeda75,85.0,15.0
5218df8748773749098cb4566fb14a0b,100.0,0.0
52d5d0f100d9de6a78a830d358c6adc7,15.0,85.0
55a4a4ddb4fcff6ab3871bfa15a98263,92.0,8.0
565b4bb4c813ca7af0852174ce8036f4,10.0,90.0
56d326d8139f904b679084778f1b3285,0.0,100.0
56e2be5ee3f9b620a685147d20535538,100.0,0.0
5a2038a5c5cc18eb8abb5abfbc4c95d9,27.0,73.0
5b2aad03528f0d771e8332451010d045,0.0,100.0
5d540de2cefad3429353821915fb37b6,0.0,100.0
5e8c84768da5bcb14f66d92aabe75092,100.0,0.0
60cef0d656aee7be7b64d3f973a8bc8b,22.0,78.0
61bdf049525b7d4c2cf79257ec7c2c56,5.0,95.0
63c17d596f401acb520efe4a2a7a01ee,30.0,70.0
64d2198216b92b12fca2629e7b24fbbc,100.0,0.0
65047f0d499cdb89434e5932d51b467c,0.0,100.0
67b291530eb3c8b5bcbbe0d931a59a87,0.0,100.0
6828f61cee49c7a4da0f9c1d3e03b857,100.0,0.0
687024940000991344e28982ccb17911,16.0,84.0
6bbbbb2a10edb63babf298ec360b299b,100.0,0.0
6f6a5d78eef0f75fd5bc78c22c6a6dff,33.0,67.0
6fc838626a3f3a11ad0c84dd302d6a8a,95.0,5.0
722781a5a8ae3821134d814887982635,19.0,81.0
7277a11074131374e3fe7f00fa9b5a9d,19.0,81.0
728b8ca8e0a080655414968297cb7444,0.0,100.0
72b92f5ef1ba908c5abf120cbab471c9,0.0,100.0
738602136ff278808f085f26dc8913ad,2.0,98.0
75534c35295bfd22689f8f9ce066ee06,100.0,0.0
75559070ab1fe84876d4b6aff50da8fd,50.0,50.0
75f83581dbe3440aea46539676d70efe,100.0,0.0
76987aa3e22683ec1e1fb6ba650e1daa,0.0,100.0
7f9943dfb8e877595760357ce38675f4,0.0,100.0
83a368f54768f506b833130584455df4,100.0,0.0
840e533271f836f24bfa8d33ddb87211,100.0,0.0
84c87f842d01e3bf469827b469dcacec,100.0,0.0
8576d5a526fe75112fee46cc3a77e927,33.0,67.0
8597a6cfa74defcbde3047c891d78f90,88.0,12.0
85d955f1f2024dd1d790adeb6ab856c2,0.0,100.0
87269806e37b9fe07a7c7aed9ad6f986,0.0,100.0
87beda256fb458032e2ca68974cc3acc,0.0,100.0
883c3648ae56c74c6ed4faf0ce1cc007,0.0,100.0
885fe656777008c335ac96072a45be15,0.0,100.0
8bdce53a60304e80649a49939d4a9ac2,4.0,96.0
8c0d1e8778aa527f9aee891d941526b3,71.0,29.0
8e86a13d18f6dcab5a77f0a4525c0b20,27.0,73.0
902850e8151c331e357fee2a74b5b0d8,25.0,75.0
90c56b6d95c9848dd498638723bc86f5,100.0,0.0
93b5d0a2d499bef07d64956316956d4a,61.0,39.0
96bd45d5e935c252c3aa57552a94af25,0.0,100.0
97af07a14cacba681feacf3012730892,100.0,0.0
9afc97fe5dd1689adf1940721c0c1909,100.0,0.0
9b9b05072dd20d1cc3e54607b84c889b,0.0,100.0
9bfa4291fb5844d8d79e81724c9d853c,0.0,100.0
9d5ce379163bb569eaec48e30ee1bf3f,80.0,20.0
9e71d9e80f449cc6e3ae0db05ad49b96,100.0,0.0
9f5506939986201d55a4353ff8b4028e,0.0,100.0
a203425cc5577f1757e7431522aa119d,20.0,80.0
a552e1db6a1c7dbac243c72a8d3140bb,0.0,100.0
a588b762d68fe60225d3de3c647a52b9,9.0,91.0
a5b1612c586470dd5dc023c28474e101,100.0,0.0
a7d4a7daba9fa97ca03fe5fe2a785992,0.0,100.0
a8225fc412044a06c16cf142c105e33d,100.0,0.0
a8a0e6b71c1d0bf9b660f1cd8a48a9df,33.0,67.0
a8d6452ad4feb2545d93de0400874b63,0.0,100.0
aa7d314c99cb745f0d195cc594ac56fd,0.0,100.0
aa8f9ea39c1afa8f01e501b395865084,18.0,82.0
acbcd0c9b20213125418321ef002f24d,19.0,81.0
ae2ab8510990af8af31875b24b033183,0.0,100.0
b0ab42fcb7133122b38521d13da7120b,0.0,100.0
b0eb9a95e8b085e4025eae2f0d76a6a6,34.0,66.0
b236c744e94e72c48bb073c1e1fe4417,0.0,100.0
b3b34ad981273adad88546e295a0ff21,0.0,100.0
b4994d8000b83caf4875f9cf28664194,0.0,100.0
b52ee193d666163924bf97773879e947,43.0,57.0
b534ba68236ba543ae44b22bd110a1d6,89.0,11.0
b89ab8dda8e2c320ba29e428033e1509,0.0,100.0
b8d2e8e69225480f7b5565085552ed21,0.0,100.0
ba347fcc9a79fb74e95670b24848164f,0.0,100.0
bb7a9343965afb3a39953de36c18a15e,65.0,35.0
bcc4a7499ea45c2f3285fcf678eb34b7,0.0,100.0
bcfaf6aa2ba8e45ff2d75a8071f0d8da,0.0,100.0
bf2bd587a017971b4b2edb9c649a726c,0.0,100.0
c00b9dcd3805e9b2bfeca7d5e66293c9,0.0,100.0
c19cfde3e601c7453e5df6f61447ab9a,50.0,50.0
c37cc97f8ce18a041b73ae6a749c55a0,0.0,100.0
c478e9df2470b2ed3fde4e7cabdfc697,0.0,100.0
c512bddcbdebb96f50d886ccb249a752,1.0,99.0
c5895d728dd6528f739d5c6d8019ee97,99.0,1.0
c6078c876ca28b1c764e7dce3fe86ed5,0.0,100.0
c60a617f9800bf968672bda753787d99,63.0,37.0
c7c30fd0053ed68c64821a269de80267,70.0,30.0
c89b5884687b685381f10c700062f70d,100.0,0.0
c909eca59c9bf353a358f03ca9658916,17.0,83.0
ca1f85ef496eab54e49488b53bf20f1e,73.0,27.0
ca4b48b1d7cc3755fa151c151d6e3fb5,18.0,82.0
ca782581b91e28d95dc43d625381dbb6,50.0,50.0
cbaafc6f429ace305bb4ead3bff5f73c,0.0,100.0
cdc53a4e56a6f617c0fd7874ee599acc,100.0,0.0
d010cdb000ad9085cc4b563736ba8607,100.0,0.0
d16dcfcb8006fc84bd0ab2ea79b70863,0.0,100.0
d25a34b9c2a87db380ecd7f7115882ec,0.0,100.0
d3e0182476466a3c2fcc74778b89ea6b,33.0,67.0
d537b88df8fe11bf4cba3d5ed1d86360,29.0,71.0
d73e7fdfeaeae6c2045d900e44e80d3b,0.0,100.0
d7a728a67d909e714c0774e22cb806f2,0.0,100.0
d86b00eaec7e7f2a77c3bb48961726f8,100.0,0.0
d92c088452611f9784bdde9c00b80e97,7.0,93.0
d94fd74dcde1aa553be72c1006578b23,61.0,39.0
db31b813b676603e5e69fcb94de42686,9.0,91.0
db771bf001f388486298a2fcd68c2dfb,75.0,25.0
dbfff4b26f72f011fa23bfef71dbb28a,9.0,91.0
dc3adabb7efe88ae26a804e45cc8d245,13.0,87.0
dc49dfebb0b00fd44aeff5c60cc1f825,100.0,0.0
dcb2916ea7214b98b5cf5ae7e02777d3,93.0,7.0
ddbbf407617f33ad651aa3b259ea88e9,30.0,70.0
de217bb1ab483987c651cf5a5e868018,0.0,100.0
def7924e3199be5e18060bb3e1d547a7,100.0,0.0
e0b6c164920a5a463aa98867f13038d4,0.0,100.0
e1415faa4cca7f05db92f1d66ce238e6,71.0,29.0
e1bc55fb92b356f04a9885d51edd0fa2,0.0,100.0
e369029000b15039080ff5b8c7b17743,100.0,0.0
e6c5803498e62cb0ef3bfe44c72c57d6,93.0,7.0
e89b40e45012370acb2fc278b3cb64fd,0.0,100.0
e96b520d898c746f81549b11832d7424,47.0,53.0
e9c519a82a563ea4613914e83d06acda,0.0,100.0
ea8aeef5401513a8f81113ee9d157f22,41.0,59.0
eae09666cb6c5eb0eeedf06bc0b1c7fb,25.0,75.0
ec0f40c389aeef789ce03eb814facc6c,100.0,0.0
eea86d31fb5dda6d18f0e716591310c4,43.0,57.0
eee10e3b1f440f8e5dde6138c35e4a4b,32.0,68.0
ef5d2bfe2d638498f34261df115dfd3d,100.0,0.0
ef6c0b3625ae03fcd1e69fea119036b6,0.0,100.0
ef8a7b769704aaf4eaf1c6fff0e3aea2,7.0,93.0
f26c98426ba8c4052841a3265d090083,2.0,98.0
f32abc0ed64aba2bb8d884ad3b6c85ef,0.0,100.0
f3e52c300b822a8123e7ace55fe15c08,62.0,38.0
f4e33073f63e22196fb6be9745191e79,75.0,25.0
f581475b3b03d3686c8868d35352e20b,10.0,90.0
f71b523e34c6b638fa4ae81fcd4bd80b,44.0,56.0
f9018bbd4704cc171da8b3c8c7d65e00,91.0,9.0
fb51bdc4b99e2bd881862c8f76d404d4,35.0,65.0
fbe5e3aeb317f54a13001cf38a5930b9,0.0,100.0
fc68039f8f705edde76c6d8c6cf61ec7,84.0,16.0
fd9ff6393ae3278cf017fbfb56b38c85,0.0,100.0
fdfe72ea5c6bee9ca14e4bdd1d508f91,0.0,100.0
fea9c11c4ad9a395a636ed944a28b51a,45.0,55.0
00e0110785e648e8fdcb880c86d0f014,25.0,75.0
01bfa6f22b2ebecc7539536db6ea78f3,94.0,6.0
05342605e92b69268bdb8b3efc29317e,100.0,0.0
06a0c7649829de337bf494d3ce6c9850,100.0,0.0
06bc22c1b089be523e97524b67084ca0,100.0,0.0
06c10170189ddca3b91e022a246f4c62,17.0,83.0
09173f02064db85efbbf5e4650f3d44d,0.0,100.0
0adf06020b0e5f2dfaea8d6be38b31a1,0.0,100.0
0b9dcc39ddecd3359566b59d3c9a6b9c,0.0,100.0
0c1a046883bb8a4141228501feece7c1,0.0,100.0
0fd4b8a8354a77a3fa75e3d97e7a34e6,0.0,100.0
12c7c68e4e25a6bb27bcdbccf500b5fd,20.0,80.0
12f2b19fb872d854ceffd60459a20dee,64.0,36.0
14cb4025dd2c4c63b76f1f5795e293eb,0.0,100.0
15b33319db65d343906d085ba0500783,100.0,0.0
17cc0dddda0de48483f7447086c73767,53.0,47.0
193e18b230b42fabda4f14db928df688,0.0,100.0
1abd4264955113488f6f2642e1bdcf96,0.0,100.0
1b2bae9eed46f0f6d38fdf582952f3b1,100.0,0.0
1bc0249a6412ef49b07fe6f62e6dc8de,100.0,0.0
1d166f79c869c8d4a03e578e0e4e8ad8,0.0,100.0
1d8141959fa95b3c6cf8f7cb1e3d097a,0.0,100.0
1f50893f80d6830d62765ffad7721742,56.0,44.0
202712c96eef8d96aefae885bd6f20ea,0.0,100.0
2096a1e3206c02898f4cb287fbeac1cd,7.0,93.0
219f81cc6c7826d1bb55686944865323,0.0,100.0
22c5a901070d1c2ad33e821d071ae97e,25.0,75.0
22ecc5d03493ba26f7778851c126bee3,56.0,44.0
22f253652ad14f4171ad7385621db788,100.0,0.0
2307ac1cfee5db3a5402aac9db25cc5d,43.0,57.0
2551f901c615b9e8c58d169fc1a560db,35.0,65.0
25b6ca62448ad1547674ea4df32caef0,70.0,30.0
25dcf1554f13c36b512dfe907acc77d3,100.0,0.0
262717604b93578b7309e4a57fe91447,78.0,22.0
26f17e8dbf8c2c06485d08cb0bd067e3,100.0,0.0
276d18b2db1978d562fa17920c57977f,22.0,78.0
27a776f3894b8fedae942a6e2ecd8082,0.0,100.0
281bc81fb21d55e267f37af58d79801a,21.0,79.0
282f81a0f102e8a41ac1e5b476779847,0.0,100.0
288277613d0286fded7bc1d0bcfaa2dc,54.0,46.0
2a124256620b4ea5aa1518b2798ca500,0.0,100.0
2af62a0f91808c286ad2023293b5ac91,100.0,0.0
2c80e4c2aa0e5a13968afd4ede98bb83,99.0,1.0
30841bea013ba7357328165089fd6b47,0.0,100.0
3216f7199aebfea5191007edb7f13098,100.0,0.0
344fbbdb875272b916352c8040207bd6,88.0,12.0
34b9e872ae045712e436677940befcff,100.0,0.0
391f63b419f364635c25479cc36c4d0a,48.0,52.0
3966033980c35a002bf1b8f79baeb7a8,100.0,0.0
39acb542878b92997468cd17aa72399e,0.0,100.0
3e5966412bd897dfd9b77ffae75eef1a,50.0,50.0
4223c8eb2036814ce6c0a9b2d3bf41c1,7.0,93.0
45710eb8f66c06d077052fc23365d750,0.0,100.0
46c5e2a1ffc466c60f7b8514d9907ab0,13.0,87.0
47cb13e8c4318e622bef46f216ad6d64,0.0,100.0
47f390b53b1851ea7df6b0ecc3d02733,6.0,94.0
4927e1395ab1d386386a762cad17d7a7,30.0,70.0
4b2e0217a0ed46be7207c0acfe2fee53,0.0,100.0
4c640b1fc62a2bf43bdc238cf7921adf,56.0,44.0
4da9d3f6c8c9a4f46394dae6a353c67a,0.0,100.0
513622713be8b84fd8d5b783f6fc82b5,57.0,43.0
51b540b0b9be01c3be311155d0ff6fd5,100.0,0.0
52d83c233638fe74fbc2f2b4874bd882,48.0,52.0
5328c8721bf63d50f836beb8da7329b1,78.0,22.0
55b0dce57b47df0013b6bfdfd5636f3f,0.0,100.0
56e4bd3f359025fba2d2e080cb2c25a9,0.0,100.0
5b00f6208fa35256d4c0a3a47b5da6c3,0.0,100.0
5bee2861956d76fe35e91c33bc4a81b3,0.0,100.0
5bf25b785406666d02272cf9cf0b9445,100.0,0.0
5ce3197852088a7e5a3c8b625430c44f,0.0,100.0
6098ed616e715171f0dabad60a8e5197,30.0,70.0
6104abd0046e4bbf15ea8f5c46a36a2d,0.0,100.0
622947a06b2eedeb1bf9282d4c61b7f1,63.0,37.0
647b3baad511fd4c37562c87e3673421,25.0,75.0
648065d6b81ecfa8cc16a36a1aadb0a1,45.0,55.0
655f4d36484b23f8feb1aaa25d9765d7,0.0,100.0
65b03949d3939d49c8caf082faed86b4,0.0,100.0
6642c3aa4d190ba07f671b296f8d12f0,100.0,0.0
6a9aeddfc689c1d0e3b9ccc3ab651bc5,0.0,100.0
6c8320275acb6a9ebf90845e7d9ea754,100.0,0.0
6db77179478187c6a0479a878afa4990,100.0,0.0
6dce2d065c96e556331c1407a7491c7d,94.0,6.0
6e71d53b8718fd5c285f6a1e12622bdd,39.0,61.0
6f1562cf0596e00de30add75fac88298,28.0,72.0
6f50a5cb27dcdda93b96f3bfaee56c1c,5.0,95.0
71893eee68115a8116f0534826a2e155,0.0,100.0
72c7204bd7fa89087951902cbd997032,64.0,36.0
743662612a8c5a1d486e1e82f8ebef4e,0.0,100.0
7438845b5943e3d61cb4964f2bc218ad,2.0,98.0
749cf0d496c3e96f583f603825652f8a,93.0,7.0
74b4db7ecf4ff1770156d20fd45a7a6e,63.0,37.0
75b54ca00c27574d0ef49303b3292db5,100.0,0.0
76abfc8949d10c5eb3527b3217b6c2b8,0.0,100.0
7888b16c52f277be1d5c0bbd7627ccbb,31.0,69.0
7b0b190604cb556e2a00b412b7156370,87.0,13.0
7b7755e21c492791f20515dad6a8e206,100.0,0.0
7c9357dc1384365a339ee9de0b1f5766,0.0,100.0
7cb01d241f49894a2f41cc3af179209f,23.0,77.0
806247394ef755e46009b2856ba64e9c,11.0,89.0
8252831b9fce7a49421e622c14ce0f65,0.0,100.0
8276475a7adfa639c3af4124e08449f5,47.0,53.0
8339b9481dc9b7d4e023f7dc5e8c9bf2,17.0,83.0
87784eca6b0dea1dff92478fb786b401,90.0,10.0
87f8e1e0156138cca3206c48b7098f41,0.0,100.0
88099ea2476b6841709f36935754ae57,0.0,100.0
882c920a157abf020705a45788ba568f,100.0,0.0
8bb88f80d334b1869781beb89f7b73be,48.0,52.0
8ca01ea920679a0fe3728441494041b9,28.0,72.0
8cbfc4ff2424da83c74e6ef739c4d3e8,0.0,100.0
8dd48d6a2e2cad213179a3992c0be53c,36.0,64.0
8f921645a776c79989438af2d2808085,0.0,100.0
90db9da4fc5414ab55a9fe495d555c06,0.0,100.0
90fa69c82c06e9f12bb739cf7ea53fe4,0.0,100.0
91024559c37865feea27551343dfafe8,30.0,70.0
9157f95e30001c641c8c4d1adf84f6d1,0.0,100.0
91e953e1309b38a7ce01e4a62fb42d08,100.0,0.0
93014dfaa6823356f26b59235381ce68,0.0,100.0
9323f21f2098b7288267c785458548b2,0.0,100.0
933596b8ed665b3c5c6ed32079b2d20e,53.0,47.0
9577bb430d9c3b7a961802108fb95292,100.0,0.0
95b428e98d2b66a8ab324313cfc45300,100.0,0.0
968d84c55299f329ded4356ea90a4fc4,0.0,100.0
9729054ac0e7117da6ce4bace9c18ca0,89.0,11.0
9833dfe00e523737467c90974b3ff70c,25.0,75.0
99665b901ab21d09dab51ca2f581d777,100.0,0.0
9a902b2bfeb36f7bc77cb7c310a27dfd,0.0,100.0
9b2e035e5362c96aea4c28083f02d6ff,100.0,0.0
9bc2f6b94053479553290dc5a69d2d4e,0.0,100.0
9c082cb3963143beeb37c1bcf9ed6210,100.0,0.0
9c2cc80894bbd442867697b3e4a4656f,100.0,0.0
9d120ada9eb2da286352159f945234ef,1.0,99.0
9e38b231e32ad1066f81da8e83626957,1.0,99.0
9fcec5bdc065a562866029dd39b5b2ad,0.0,100.0
9fe8e214a73a23f94de3e8e76106008f,0.0,100.0
a21679f89da6d712ed6581b3cc5fc64d,17.0,83.0
a2642f3f2bd5c4424bb169ac8367257f,21.0,79.0
a36bdfdfb17345c5aa69a1c683ac7251,15.0,85.0
a4bbee2cb160b062774d395dac7280a2,0.0,100.0
a64a4266817245d41ccdc9a9475a6a17,0.0,100.0
a77d1d90434235848ed35e091d18fce7,0.0,100.0
a78e6cba070ee0e4fd444b0218cc3685,0.0,100.0
a7d3154ed40d4dbebf306630991b11a7,33.0,67.0
a83ba92c936f454cd9f11ef686461365,55.0,45.0
ab5858f982b4009457e224fa1efdba73,100.0,0.0
ae23fc20a0346df4e0b9594aefb7c26d,0.0,100.0
af7244bb99debb4a1152fa49a993a05c,0.0,100.0
b06968bbe75207ce3644966e3de464b0,100.0,0.0
b1fc0592b638f7319e1bc46972c04b1b,0.0,100.0
b3d299cba3d27f7e8bb7818c4b421f9d,0.0,100.0
b3e1842e0ce3687d21d6a2292b4ad7cd,33.0,67.0
b51dd4eccb544a5c4979465f4d27e1e3,100.0,0.0
ba3a0adbebf2cfb367817fad99c6fb13,5.0,95.0
bb62eddac0eea1f94c1436348c113c56,43.0,57.0
bc5248bec66e472f11f85710936fe03c,26.0,74.0
bc79c67c7b22cbc0cf25abf756cd7e52,0.0,100.0
c01a4ae8deaa97c2e372dda987304204,100.0,0.0
c07d8f3be977218f8ba2bcd5e74525ed,85.0,15.0
c0c6d46d266870e0f78a58bf141c07b7,31.0,69.0
c165343f46d5946c6f76c58a5ed0f52c,0.0,100.0
c1bc72568d36176da6f0bb5c451d90aa,13.0,87.0
c31b43829c7b4afe91ff4c0797247a76,9.0,91.0
c3236725cfb305098d9c19d3ed7b15b2,0.0,100.0
c34eb63cd098bf4be03d53462d7ecba2,100.0,0.0
c3beb22d8bb8a4b874fd7bb8a8914643,0.0,100.0
c4211b6fddf7ddf821087989ae514550,0.0,100.0
c6e98355ec601730cd195703b39ca84e,0.0,100.0
c8c1bbd9a89b90099896b3d83e03f6e1,100.0,0.0
c9041cfd2a40932691855abd98fd219a,50.0,50.0
c95d62c68196b2d0c1c1de8c7eeb6d50,100.0,0.0
ca9f9c4764430f980dca8d70e29d8e5e,100.0,0.0
cab8961422e0f17f3795d82388e9204b,100.0,0.0
cb70a510d7c83a14b374c56b7ed2ed83,87.0,13.0
cd6274314204f0b7342f35ae9dfa0165,100.0,0.0
cdeb62ca10f63c94f575fa8f7f7a2b1f,25.0,75.0
cf5cf27e4a8ed0ea16a917c2eb79eff5,0.0,100.0
cf76c4cd2c8f67fea31b8c15d16ca3bc,29.0,71.0
d2cdf047a6674cef251d56544a3cf029,30.0,70.0
d47b8fbe290945117e484d398c76c406,100.0,0.0
d5253bc36fa24d25543dcc144f93b3dc,0.0,100.0
d61e9e58ae1058322bc169943b39f1d8,100.0,0.0
d678956fca28931ad1af520bb9032b2d,100.0,0.0
d6f0ffd9dd59848ed1b74ad799489755,32.0,68.0
d83a3ece517109abe8c5127136eb6145,97.0,3.0
d89e968cca1727ad229a504b5f275daa,0.0,100.0
d9a849054248cb8a75faa6faadb62507,30.0,70.0
db485f43381fbbf46165926f98c9418c,0.0,100.0
db517b3d05b852b3435d8f433fd5e339,33.0,67.0
dcf5cd105900373d89923a5bc7b34452,0.0,100.0
dd7c88750b46a26c45c098566f73d378,0.0,100.0
e12660adc7b1a88a9df3f14dcde95197,77.0,23.0
e1f70e23dce0d941aa028f900244a094,0.0,100.0
ea2486be22140cf8214932e344a07215,100.0,0.0
eaa32c96f620053cf442ad32258076b9,19.0,81.0
ef517f3ebf26b7510540f2f50a7fbb21,0.0,100.0
eff7451f28530f1defbd5e78bb67a742,10.0,90.0
f06d9b059d9be032816e17a6d8a3d430,100.0,0.0
f466571800af70edf099b3cb72b33f5f,0.0,100.0
f51cfc97dcd19892b6000e77f976bbf1,77.0,23.0
f58daf1848022f8e1ce9e63ba0bd6ad2,100.0,0.0
f5e91418e61ac101e76826413bd66728,33.0,67.0
f65d22c53bba4ccf77df86be93a43d5a,5.0,95.0
f6624d9e89c50bfc372d18455649a5c3,0.0,100.0
